lon,lat,TWID,NFH,RESULT,DESCP,vill
90.746915,23.368002,V24071010,594,Y,,V24
90.746785,23.368153,V24071020,595,Y,,V24
90.746434,23.368235,V24071030,612,Y,,V24
90.746602,23.367718,V24071040,610,Y,,V24
90.744786,23.370302,V24081010,614,Y,,V24
90.743817,23.370085,V24088010,618,N,,V24
90.743634,23.370102,V24088020,618,N,,V24
90.748013,23.371319,V24090010,616,Y,,V24
90.754979,23.376889,V24024010,141,N,,V24
90.755452,23.375904,V24057010,408,Y,,V24
90.755650,23.376355,V24057020,405,Y,,V24
90.755269,23.376389,V24057030,406,Y,,V24
90.755566,23.375071,V24058010,416,Y,,V24
90.755818,23.375004,V24058020,419,Y,,V24
90.755818,23.375170,V24058030,419,N,,V24
90.755795,23.375256,V24058040,409,Y,,V24
90.755734,23.375321,V24058050,410,Y,,V24
90.755635,23.375555,V24058060,411,Y,,V24
90.754247,23.375521,V24055010,401,Y,,V24
90.755032,23.374438,V24059010,421,,,V24
90.754865,23.374138,V24059020,425,Y,,V24
90.754201,23.373905,V24060010,427,,,V24
90.754247,23.373421,V24060020,436,N,,V24
90.753964,23.373055,V24060030,433,Y,,V24
90.753361,23.385905,V24001018,2,,,V24
90.753209,23.386021,V24001012,2,Y,,V24
90.753079,23.386055,V24001022,2,Y,,V24
90.752995,23.385987,V24001032,2,Y,,V24
90.752896,23.385638,V24001011,2,Y,,V24
90.755221,23.373783,V85001010,7,N,,V85
90.755435,23.373451,V85001020,9,,,V85
90.755671,23.373152,V85001030,15,Y,,V85
90.755206,23.372902,V85001040,16,Y,,V85
90.754855,23.373367,V85001050,19,Y,,V85
90.755572,23.371618,V85002010,21,,,V85
90.755786,23.372202,V85002013,25,,,V85
90.756571,23.371551,V85004010,38,Y,,V85
90.756724,23.371719,V85004020,35,Y,,V85
90.756976,23.371668,V85004030,37,,,V85
90.756091,23.371118,V85006010,39,N,,V85
90.756076,23.370601,V85008011,42,Y,,V85
90.756274,23.370085,V85009010,47,Y,,V85
90.755809,23.370119,V85009020,44,,,V85
90.755839,23.369934,V85009030,46,Y,,V85
90.756488,23.369100,V85011010,60,,,V85
90.756724,23.368135,V85012010,67,Y,,V85
90.757304,23.368217,V85013010,73,Y,,V85
90.757441,23.367752,V85014010,79,,,V85
90.757487,23.368084,V85014020,78,Y,,V85
90.757640,23.367569,V85014030,82,Y,,V85
90.751721,23.365669,V87003010,26,,,V87
90.751317,23.366137,V87003020,31,Y,,V87
90.751454,23.366303,V87003030,39,Y,,V87
90.751737,23.366636,V87003040,46,Y,,V87
90.752172,23.367136,V87003050,48,Y,,V87
90.752217,23.366738,V87003060,50,Y,,V87
90.751821,23.366436,V87003070,36,,,V87
90.751897,23.366253,V87003080,24,Y,,V87
90.752103,23.365803,V87003090,19,N,,V87
90.752149,23.365837,V87003100,16,Y,,V87
90.750768,23.365820,V87002010,11,N,,V87
90.750966,23.365654,V87002020,10,,,V87
90.750653,23.365986,V87002030,9,Y,,V87
90.752652,23.367254,V87014010,127,Y,,V87
90.752637,23.366720,V87004010,56,Y,,V87
90.753102,23.366669,V87005010,58,N,,V87
90.753316,23.366987,V87005020,60,,,V87
90.753751,23.366970,V87005030,61,Y,,V87
90.755048,23.367188,V87007010,79,Y,,V87
90.755116,23.367455,V87007020,78,Y,,V87
90.755902,23.367789,V87009010,92,Y,,V87
90.756169,23.367220,V87010010,97,Y,,V87
90.756101,23.367020,V87010020,144,Y,,V87
90.756299,23.366705,V87010030,101,Y,,V87
90.756566,23.366970,V87010040,100,Y,,V87
90.756383,23.367037,V87010050,99,Y,,V87
90.755971,23.366337,V87010060,98,,,V87
90.756352,23.367272,V87011010,107,,,V87
90.757352,23.366087,V87012010,113,Y,,V87
90.757398,23.366705,V87012020,122,Y,,V87
90.757489,23.366671,V87012030,120,Y,,V87
90.757298,23.366537,V87012040,116,Y,,V87
90.757154,23.366354,V87012050,118,Y,,V87
90.757199,23.366139,V87012060,126,Y,,V87
90.758069,23.366572,V87012070,123,Y,,V87
90.756932,23.365956,V87012011,113,Y,,V87
90.724545,23.388446,V17020010,101,N,,V17
90.725094,23.388813,V17021018,104,,,V17
90.724797,23.390613,V17023010,107,,,V17
90.724980,23.390381,V17022010,106,,,V17
90.725392,23.389530,V17022012,106,,,V17
90.725682,23.389448,V17022022,106,,,V17
90.725842,23.389379,V17022032,106,,,V17
90.724675,23.391163,V17024010,112,,,V17
90.724743,23.391380,V17024020,113,Y,,V17
90.724781,23.391548,V17024030,114,,,V17
90.724995,23.391763,V17025010,118,N,,V17
90.724827,23.392030,V17025020,119,Y,,V17
90.724881,23.392130,V17026010,120,Y,,V17
90.724675,23.392362,V17026020,119,Y,,V17
90.724560,23.392263,V17026030,129,N,,V17
90.724644,23.392780,V17026040,273,,,V17
90.724743,23.393747,V17027010,143,Y,,V17
90.724911,23.393913,V17027020,144,N,,V17
90.725178,23.393831,V17027030,148,,,V17
90.725148,23.393280,V17027040,142,Y,,V17
90.725376,23.394262,V17028010,152,Y,,V17
90.725415,23.394581,V17029010,162,,,V17
90.725094,23.394729,V17029020,156,N,,V17
90.725125,23.394581,V17029030,155,Y,,V17
90.725293,23.394346,V17029040,159,N,,V17
90.722676,23.394529,V17047010,251,,,V17
90.722195,23.394613,V17034010,153,Y,,V17
90.725628,23.394647,V17029050,165,,,V17
90.725560,23.394964,V17029060,164,,,V17
90.725262,23.394830,V17029070,163,,,V17
90.725590,23.395097,V17029080,167,N,,V17
90.725743,23.395696,V17031010,184,,,V17
90.726063,23.395931,V17031020,186,,,V17
90.725758,23.396013,V17031030,190,,,V17
90.725697,23.396179,V17031040,188,,,V17
90.725346,23.396431,V17031011,188,N,,V17
90.725224,23.396663,V17033010,205,N,,V17
90.725209,23.396963,V17033020,207,,,V17
90.725346,23.396963,V17033030,206,N,,V17
90.725529,23.396997,V17033040,203,,,V17
90.722142,23.390930,V17053010,276,,,V17
90.720478,23.390930,V17046010,240,N,,V17
90.719693,23.391613,V17051010,285,N,,V17
90.719159,23.391964,V17052010,275,Y,,V17
90.723027,23.389547,V17036010,105,Y,,V17
90.723324,23.389497,V17043010,231,,,V17
90.723530,23.389612,V17043020,231,N,,V17
90.725743,23.395363,V17030010,181,,,V17
90.725781,23.395363,V17030020,181,,,V17
90.725727,23.395231,V17030030,182,,,V17
90.723965,23.388330,V17019010,98,,,V17
90.723797,23.388363,V17019020,98,,,V17
90.723690,23.388197,V17019030,97,,,V17
90.723347,23.387930,V17018010,95,Y,,V17
90.723294,23.387746,V17018020,96,Y,,V17
90.722928,23.387762,V17018030,94,Y,,V17
90.722561,23.387380,V17016010,87,Y,,V17
90.722493,23.387880,V17017010,92,Y,,V17
90.722195,23.387230,V17015010,84,Y,,V17
90.722531,23.387163,V17015020,86,Y,,V17
90.721425,23.386362,V17037010,83,,,V17
90.720379,23.385429,V17012010,82,Y,,V17
90.718693,23.386446,V17048010,258,N,,V17
90.718297,23.385330,V17041010,228,Y,,V17
90.718014,23.385129,V17050010,268,,,V17
90.717297,23.384880,V17045010,243,N,,V17
90.716298,23.384647,V17035010,52,Y,,V17
90.718747,23.384096,V17009010,78,,,V17
90.718648,23.383947,V17009020,77,N,,V17
90.719197,23.384029,V17010010,81,,,V17
90.717610,23.383329,V17007010,70,Y,,V17
90.717747,23.383012,V17007020,71,,,V17
90.716748,23.382713,V17005010,48,Y,,V17
90.716763,23.383096,V17005020,51,Y,,V17
90.716458,23.383296,V17005030,37,Y,,V17
90.716160,23.383213,V17005040,227,,,V17
90.716397,23.383047,V17005050,39,Y,,V17
90.717015,23.382896,V17006010,244,Y,,V17
90.717229,23.382980,V17006020,57,Y,,V17
90.716298,23.382446,V17004010,24,,,V17
90.716145,23.382812,V17004020,29,,,V17
90.716160,23.382913,V17004030,260,Y,,V17
90.716145,23.383096,V17004040,32,N,,V17
90.715596,23.382446,V17003010,23,,,V17
90.715664,23.382762,V17003020,17,Y,,V17
90.715581,23.382896,V17003030,16,,,V17
90.715542,23.382713,V17003040,15,Y,,V17
90.714909,23.382411,V17002010,4,,,V17
90.714795,23.382696,V17002020,8,Y,,V17
90.715428,23.382696,V17002030,11,N,,V17
90.715062,23.382062,V17002011,4,N,,V17
90.714093,23.383796,V17004050,34,Y,,V17
90.750744,23.387203,V25014010,102,Y,,V25
90.750897,23.387003,V25014020,99,Y,,V25
90.750577,23.386637,V25011010,88,Y,,V25
90.750577,23.386219,V25010010,84,Y,,V25
90.750645,23.385819,V25008010,74,Y,,V25
90.750378,23.385704,V25008020,73,Y,,V25
90.748479,23.382385,V25004010,37,Y,,V25
90.748166,23.382319,V25004020,36,,,V25
90.748028,23.381504,V25002010,11,Y,,V25
90.748097,23.382103,V25003010,30,,,V25
90.748547,23.381886,V25003020,254,Y,,V25
90.745763,23.377153,V25001010,5,,,V25
90.751027,23.388571,V25016013,115,Y,,V25
90.751095,23.388336,V25016023,115,,,V25
90.749142,23.383454,V25007010,63,Y,,V25
90.750195,23.389519,V25043010,256,,,V25
90.747990,23.390036,V25017010,119,N,,V25
90.747845,23.390068,V25017020,117,N,,V25
90.747929,23.390169,V25017030,249,,,V25
90.747914,23.389519,V25018010,127,N,,V25
90.747776,23.389753,V25018020,124,Y,,V25
90.747914,23.389786,V25018030,123,,,V25
90.747746,23.389403,V25019010,133,,,V25
90.747464,23.388970,V25020010,136,N,,V25
90.747326,23.388853,V25020020,140,,,V25
90.747647,23.388586,V25020030,145,,,V25
90.747548,23.388435,V25020040,146,,,V25
90.747113,23.388319,V25022010,154,,,V25
90.747464,23.388386,V25021010,150,,,V25
90.747509,23.388470,V25021020,150,,,V25
90.747380,23.388168,V25022020,156,N,,V25
90.747365,23.388069,V25023010,161,,,V25
90.746975,23.388304,V25023020,158,Y,,V25
90.746930,23.388203,V25023030,159,Y,,V25
90.746846,23.388104,V25024020,261,N,,V25
90.746892,23.387985,V25024030,165,N,,V25
90.746762,23.387903,V25024040,167,N,,V25
90.746731,23.387768,V25024050,168,Y,,V25
90.746678,23.387770,V25025010,174,Y,,V25
90.746510,23.387837,V25026010,177,Y,,V25
90.746632,23.387869,V25026020,175,,,V25
90.745862,23.388069,V25027010,183,Y,,V25
90.746327,23.387169,V25028010,187,N,,V25
90.746327,23.387003,V25041010,188,N,,V25
90.745877,23.386536,V25030010,194,Y,,V25
90.745778,23.386652,V25030020,194,,,V25
90.746014,23.386870,V25030030,290,N,,V25
90.745831,23.386219,V25032010,197,Y,,V25
90.745709,23.386335,V25032020,197,N,,V25
90.745541,23.386435,V25031010,196,,,V25
90.745732,23.385803,V25033010,201,N,,V25
90.745427,23.385885,V25033020,205,,,V25
90.745198,23.385485,V25034010,207,N,,V25
90.745228,23.385836,V25034020,206,,,V25
90.745045,23.385403,V25035010,209,N,,V25
90.743344,23.385735,V25036010,212,N,,V25
90.743283,23.385967,V25036020,214,N,,V25
90.743313,23.386185,V25037010,218,N,,V25
90.743664,23.386469,V25037020,217,,,V25
90.743229,23.386786,V25037030,233,N,,V25
90.743680,23.386768,V25037040,226,N,,V25
90.745663,23.382336,V25045010,246,Y,,V25
90.745961,23.388453,V25038010,179,Y,,V25
90.746045,23.388319,V25038020,178,,,V25
90.701573,23.381841,V81002010,11,N,,V81
90.702756,23.381227,V81002020,15,N,,V81
90.703152,23.381442,V81002030,7,N,,V81
90.703007,23.381559,V81002040,8,N,,V81
90.702908,23.381576,V81002050,9,,,V81
90.702672,23.381692,V81002060,9,N,,V81
90.702222,23.381826,V81003010,16,,,V81
90.702107,23.382041,V81003020,17,,,V81
90.702420,23.382076,V81003030,19,,,V81
90.702519,23.382058,V81003040,18,N,,V81
90.702221,23.382276,V81003050,20,N,,V81
90.702336,23.382291,V81003060,23,N,,V81
90.702221,23.382358,V81003070,133,N,,V81
90.702305,23.382259,V81003080,22,N,,V81
90.701703,23.382825,V81003090,27,N,,V81
90.701802,23.382276,V81003100,28,N,,V81
90.701802,23.381942,V81003011,22,Y,,V81
90.701642,23.381742,V81003021,22,,,V81
90.702275,23.382543,V81003110,39,,,V81
90.702191,23.383142,V81003120,38,N,,V81
90.702458,23.382709,V81003130,36,N,,V81
90.702542,23.383025,V81003140,37,,,V81
90.702809,23.382808,V81003150,35,N,,V81
90.702641,23.382442,V81003160,32,N,,V81
90.702740,23.382409,V81003170,31,N,,V81
90.703091,23.382375,V81003180,136,,,V81
90.702504,23.382642,V81003190,33,N,,V81
90.703206,23.382209,V81003200,136,N,,V81
90.703038,23.381109,V81001010,5,N,,V81
90.703305,23.380725,V81001020,3,N,,V81
90.703274,23.380426,V81001018,129,N,,V81
90.703457,23.381326,V81014010,6,N,CORRECTED,V81
90.701802,23.382558,V81004010,46,N,,V81
90.701787,23.382692,V81004020,40,N,,V81
90.701909,23.382726,V81004030,41,,,V81
90.701886,23.382926,V81004040,43,N,,V81
90.701588,23.382726,V81004050,46,,,V81
90.701474,23.382909,V81005010,145,N,,V81
90.701741,23.383310,V81005020,49,N,,V81
90.701672,23.383441,V81005030,50,N,,V81
90.701459,23.383392,V81005040,51,N,,V81
90.701321,23.383142,V81005050,52,N,,V81
90.700970,23.383458,V81006010,56,N,,V81
90.701123,23.383292,V81006020,55,N,,V81
90.701352,23.383458,V81006030,58,N,,V81
90.701375,23.383559,V81006040,57,N,,V81
90.701321,23.383760,V81006050,63,N,,V81
90.700955,23.384175,V81006060,68,N,,V81
90.700841,23.383859,V81006070,71,N,,V81
90.701024,23.383676,V81006080,60,N,,V81
90.701092,23.383493,V81006090,56,,,V81
90.700741,23.383926,V81007010,73,N,CORRECTED,V81
90.701039,23.384126,V81007011,73,,,V81
90.700985,23.384391,V81007020,76,N,,V81
90.700688,23.384292,V81007030,75,Y,,V81
90.700657,23.384692,V81009010,79,N,,V81
90.700352,23.384608,V81009060,86,N,,V81
90.700406,23.385375,V81010010,94,N,,V81
90.700375,23.385209,V81010020,96,N,,V81
90.700238,23.385308,V81010030,96,,,V81
90.700337,23.385459,V81010040,97,N,,V81
90.700604,23.385459,V81010050,95,N,,V81
90.700871,23.385076,V81008010,92,N,,V81
90.700871,23.385026,V81008020,91,N,,V81
90.700055,23.385726,V81011010,105,N,,V81
90.699856,23.385877,V81012010,108,,,V81
90.699940,23.386226,V81012020,115,N,,V81
90.702458,23.380326,V81017010,160,N,,V81
90.702969,23.380376,V81016010,153,N,,V81
90.748425,23.390753,V29001010,101,N,,V29
90.748013,23.390770,V29001020,97,N,,V29
90.748311,23.391052,V29002010,7,N,,V29
90.748494,23.390953,V29003010,10,N,,V29
90.748242,23.391153,V29004010,11,N,,V29
90.748661,23.391569,V29005010,94,N,,V29
90.748730,23.391787,V29006010,13,N,,V29
90.748410,23.392136,V29007010,19,,,V29
90.748463,23.392286,V29008010,28,N,,V29
90.748478,23.392185,V29008020,29,N,,V29
90.748959,23.392388,V29009010,32,N,,V29
90.748730,23.392870,V29010010,43,N,,V29
90.748959,23.392853,V29010020,41,N,,V29
90.748860,23.393337,V29011010,47,,,V29
90.748913,23.393469,V29011020,104,N,,V29
90.749012,23.395670,V29015010,72,N,,V29
90.749508,23.395670,V29015020,74,N,,V29
90.749127,23.395754,V29015030,75,N,,V29
90.749440,23.395954,V29016010,77,Y,,V29
90.751263,23.393305,V29023010,109,N,,V29
90.751179,23.392821,V29026010,115,,,V29
90.750859,23.390253,V29027010,117,Y,,V29
90.750813,23.390137,V29022010,96,Y,,V29
90.749226,23.394337,V29013010,118,N,,V29
90.749440,23.394486,V29013020,118,N,,V29
90.749409,23.394653,V29013030,118,,,V29
90.749073,23.394653,V29013040,118,N,,V29
90.749325,23.394671,V29013050,118,N,,V29
90.749073,23.394703,V29013060,118,N,,V29
90.726078,23.388200,V18028010,201,Y,,V18
90.725895,23.388450,V18028020,199,Y,,V18
90.725445,23.388282,V18027010,191,Y,,V18
90.725560,23.388033,V18027020,190,Y,,V18
90.726712,23.387750,V18090010,203,N,,V18
90.726864,23.387550,V18091010,204,Y,,V18
90.727131,23.387933,V18092010,205,,,V18
90.726643,23.388401,V18029010,212,Y,,V18
90.726757,23.388815,V18029020,209,N,,V18
90.726460,23.389032,V18029030,210,N,,V18
90.728276,23.389000,V18120010,769,Y,,V18
90.730313,23.388700,V18133010,767,Y,,V18
90.724995,23.387432,V18026010,178,,,V18
90.724728,23.387733,V18026020,182,Y,,V18
90.725262,23.387949,V18026030,187,Y,,V18
90.725613,23.387649,V18026040,189,Y,,V18
90.725361,23.387415,V18026050,176,Y,,V18
90.725529,23.387399,V18025010,163,,,V18
90.724659,23.387132,V18025020,159,Y,,V18
90.724461,23.387083,V18025030,158,Y,,V18
90.723912,23.387016,V18024010,155,Y,,V18
90.723858,23.387249,V18024020,154,Y,,V18
90.724179,23.387300,V18024030,157,Y,,V18
90.723744,23.387100,V18089010,153,Y,,V18
90.725415,23.385633,V18131020,145,Y,,V18
90.724377,23.385416,V18088010,139,N,,V18
90.727543,23.382965,V18157010,844,,,V18
90.727696,23.382982,V18164010,862,Y,,V18
90.727727,23.382633,V18157018,844,,,V18
90.723965,23.385982,V18020010,140,,,V18
90.723759,23.385715,V18019010,137,,,V18
90.723042,23.386015,V18018010,901,N,,V18
90.723225,23.386083,V18018020,133,,,V18
90.723141,23.386249,V18018030,133,N,,V18
90.722661,23.386383,V18018040,121,Y,,V18
90.722760,23.386116,V18018050,124,,,V18
90.723462,23.385099,V18020013,140,,,V18
90.722127,23.385532,V18016010,107,Y,,V18
90.722363,23.385666,V18017010,116,Y,,V18
90.722775,23.385549,V18017020,117,Y,,V18
90.722012,23.385233,V18015010,97,,,V18
90.721760,23.385482,V18015020,106,Y,,V18
90.721615,23.384748,V18014010,95,,,V18
90.721676,23.385200,V18014020,96,Y,,V18
90.721478,23.384716,V18014030,89,Y,,V18
90.721844,23.383998,V18014040,94,N,,V18
90.721264,23.384382,V18013010,87,,,V18
90.721310,23.384149,V18013011,87,Y,,V18
90.720761,23.384283,V18013020,78,,,V18
90.720814,23.383516,V18012010,73,Y,,V18
90.720341,23.383749,V18012020,71,,,V18
90.720097,23.383415,V18010010,65,,,V18
90.719777,23.383449,V18010020,66,Y,,V18
90.720227,23.383266,V18009010,63,Y,,V18
90.719632,23.383182,V18009020,58,Y,,V18
90.719510,23.382883,V18008010,47,,,V18
90.719975,23.382383,V18008020,48,,,V18
90.720341,23.382265,V18008030,52,N,,V18
90.721081,23.382249,V18011010,39,Y,,V18
90.718747,23.382482,V18007010,36,,,V18
90.718526,23.382200,V18007020,33,,,V18
90.718892,23.381832,V18006010,32,N,,V18
90.718396,23.382148,V18006020,27,,,V18
90.719578,23.382183,V18006030,29,N,,V18
90.719212,23.381282,V18005010,19,N,,V18
90.719693,23.380981,V18004010,11,N,,V18
90.720097,23.380615,V18003010,8,N,,V18
90.720898,23.380849,V18001010,1,N,,V18
90.722958,23.383333,V18173010,903,Y,,V18
90.723981,23.383999,V18176010,914,,,V18
90.723446,23.383983,V18149010,826,Y,,V18
90.724110,23.383350,V18163010,1,Y,,V18
90.727162,23.389633,V18030010,261,Y,,V18
90.727314,23.389232,V18093010,254,N,,V18
90.728077,23.389351,V18178010,916,Y,,V18
90.728093,23.389932,V18094010,268,N,,V18
90.727414,23.390482,V18032010,267,N,,V18
90.727391,23.390383,V18032020,266,Y,,V18
90.727360,23.389415,V18032030,263,Y,,V18
90.727742,23.390583,V18033010,269,,,V18
90.727826,23.390466,V18034010,285,N,,V18
90.727963,23.390934,V18034020,284,,,V18
90.727826,23.390882,V18034030,284,N,,V18
90.728215,23.390917,V18034040,279,N,,V18
90.728215,23.390783,V18034050,278,N,,V18
90.728177,23.390650,V18034060,276,N,,V18
90.728962,23.391367,V18035010,291,Y,,V18
90.728909,23.391533,V18035020,288,N,,V18
90.728711,23.391500,V18035013,291,Y,,V18
90.728314,23.391315,V18035018,291,N,,V18
90.729214,23.392067,V18036010,293,N,,V18
90.729496,23.391783,V18036020,294,Y,,V18
90.729695,23.392116,V18037010,928,,,V18
90.730076,23.392032,V18038010,310,,,V18
90.730030,23.392483,V18038020,317,Y,,V18
90.730130,23.392465,V18038030,318,Y,,V18
90.730275,23.392500,V18038040,320,Y,,V18
90.730961,23.391933,V18038050,326,,,V18
90.730557,23.391817,V18038060,324,Y,,V18
90.732960,23.392866,V18156010,842,N,,V18
90.732693,23.393333,V18097010,410,,,V18
90.734181,23.392767,V18129010,307,N,,V18
90.734707,23.391817,V18095010,408,Y,,V18
90.735028,23.391817,V18117010,728,N,,V18
90.736790,23.393101,V18155010,841,Y,,V18
90.731343,23.392017,V18038070,326,N,,V18
90.727642,23.391365,V18048010,251,N,,V18
90.728032,23.391416,V18048020,251,Y,,V18
90.728314,23.392250,V18049010,362,N,,V18
90.728077,23.392149,V18049020,368,N,,V18
90.728276,23.392334,V18049030,369,N,,V18
90.728260,23.392650,V18049040,369,N,,V18
90.728482,23.392999,V18049050,366,Y,,V18
90.728726,23.392683,V18049060,366,,,V18
90.728611,23.392383,V18049070,365,N,,V18
90.727063,23.390550,V18047010,247,,,V18
90.726612,23.390615,V18046010,243,N,,V18
90.726124,23.390934,V18045010,229,N,,V18
90.726078,23.391149,V18045020,231,N,,V18
90.726124,23.391184,V18045030,238,N,,V18
90.725674,23.390949,V18044010,224,N,,V18
90.726063,23.390783,V18044020,220,,,V18
90.726262,23.390466,V18044030,238,N,,V18
90.729390,23.393615,V18051010,387,Y,,V18
90.729611,23.393783,V18051020,389,Y,,V18
90.729596,23.393816,V18051030,390,Y,,V18
90.729695,23.394033,V18051040,391,Y,,V18
90.729725,23.394150,V18051050,391,Y,,V18
90.729496,23.393949,V18051060,381,Y,,V18
90.728558,23.394533,V18051070,379,N,,V18
90.729725,23.393434,V18040010,354,,,V18
90.729527,23.393284,V18040020,352,Y,,V18
90.728993,23.392265,V18039010,338,N,,V18
90.729161,23.392133,V18039020,336,Y,,V18
90.729695,23.393415,V18042010,356,Y,,V18
90.729931,23.394132,V18043010,361,Y,,V18
90.729611,23.394815,V18052010,394,N,,V18
90.729443,23.394434,V18052020,873,Y,,V18
90.729512,23.395283,V18053010,398,Y,,V18
90.730061,23.395050,V18053020,404,,,V18
90.729908,23.394983,V18053030,395,Y,,V18
90.730542,23.396101,V18054010,424,Y,,V18
90.730381,23.395901,V18054020,423,,,V18
90.729992,23.396034,V18054030,732,N,,V18
90.729977,23.395799,V18054040,416,Y,,V18
90.729328,23.395866,V18099010,726,,,V18
90.729664,23.396683,V18154010,838,Y,,V18
90.729824,23.397383,V18159015,856,,,V18
90.729641,23.397283,V18159025,856,,,V18
90.730641,23.396383,V18100010,428,Y,,V18
90.731190,23.396334,V18055010,432,,,V18
90.731190,23.396334,V18055020,432,Y,CORRECTED,V18
90.730976,23.396650,V18055030,436,Y,CORRECTED,V18
90.730793,23.396150,V18055040,430,N,CORRECTED,V18
