lon,lat,PON_ID,BARI,NFH,NAME,SEQNO,DESCP,LMK,vill
90.728639,23.359000,V190653733,V19065,0431,PONDS,3733,SOUTH  SIDE,129,V19
90.728778,23.357556,V190703734,V19070,0450,PONDS,3734,SOUTH  SIDE,131,V19
90.728778,23.357556,V190713735,V19071,0453,PONDS,3735,SOUTH  SIDE,132,V19
90.728833,23.356806,V190713736,V19071,0457,PONDS,3736,NORTH  SIDE,133,V19
90.728389,23.356472,V190733737,V19073,0476,PONDS,3737,NORTH SIDE,134,V19
90.730722,23.353944,V190873738,V19087,0483,PONDS,3738,NORTH  SIDE,140,V19
90.732389,23.355806,V191033739,V19103,0481,PONDS,3739,EAST  SIDE,141,V19
90.724972,23.354500,V190773740,V19077,0501,PONDS,3740,EAST  SIDE,144,V19
90.724972,23.353944,V190773741,V19077,0510,PONDS,3741,WEST   SIDE,145,V19
90.724250,23.354194,V190773742,V19077,0520,PONDS,3742,EAST  SIDE,146,V19
90.722583,23.350972,V190863743,V19086,0522,PONDS,3743,WEST  SIDE,148,V19
90.722750,23.352000,V191083744,V19108,0531,PONDS,3744,SOUTH   SIDE,149,V19
90.722750,23.352111,V190853745,V19085,0524,PONDS,3745,EAST   SIDE,150,V19
90.722333,23.352000,V190843746,V19084,0525,PONDS,3746,EAST  SIDE,151,V19
90.722000,23.351639,V190833747,V19083,0529,PONDS,3747,NORTH  SIDE,152,V19
90.721889,23.351944,V190833748,V19083,0527,PONDS,3748,SOUTH  SIDE,153,V19
90.721639,23.351583,V191053749,V19105,0530,PONDS,3749,NORTH  SIDE,154,V19
90.721361,23.352139,V191053750,V19105,0530,PONDS,3750,SOUTH  SIDE,155,V19
90.721694,23.352361,V190793751,V19079,0540,PONDS,3751,SOUTH   SIDE,157,V19
90.720556,23.352083,V190803752,V19080,0545,PONDS,3752,EAST SIDE,158,V19
90.719556,23.352139,V190823753,V19082,0549,PONDS,3753,EAST   SIDE,164,V19
90.725442,23.345815,V200012964,V20001,0006,POND,2964,WEST SIDE,002,V20
90.725247,23.346315,V200012965,V20001,0004,POND,2965,SOUTH SIDE,003,V20
90.726053,23.345759,V200042966,V20004,0022,POND,2966,WEST SIDE,008,V20
90.726664,23.345759,V200052967,V20005,0028,POND,2967,EAST SIDE,011,V20
90.726858,23.345731,V200052968,V20005,0026,POND,2968,NORTH ON ROAD,013,V20
90.727081,23.346342,V200102969,V20010,0053,POND,2969,EAST SIDE,015,V20
90.727414,23.346370,V200102970,V20010,0064,POND,2970,NORTH SIDE,017,V20
90.727303,23.346981,V200112971,V20011,0067,POND,2971,SOUTH EAST CORNER,020,V20
90.727220,23.347648,V200122972,V20012,0077,POND,2972,EAST SIDE,023,V20
90.727553,23.347620,V200122973,V20012,0079,POND,2973,WEST SIDE,022,V20
90.727358,23.347898,V200142974,V20014,0087,POND,2974,NORTH SIDE,025,V20
90.728581,23.347981,V200182975,V20018,0118,POND,2975,WEST SIDE,031,V20
90.728886,23.346953,V200452976,V20045,0112,POND,2976,SOUTH WEST CORNER,032,V20
90.729247,23.347926,V200202977,V20020,0121,POND,2977,SOUTH SIDE,034,V20
90.729831,23.347703,V200202978,V20020,0120,POND,2978,NORTH SIDE,035,V20
90.728136,23.346620,V200092979,V20009,0048,POND,2979,WEST SIDE,042,V20
90.728220,23.346037,V200082980,V20008,0041,POND,2980,NORTH ON ROAD,045,V20
90.728025,23.345815,V200082981,V20008,0038,POND,2981,NORTH ON ROAD,047,V20
90.729997,23.346620,V200232982,V20023,0131,POND,2982,SOUTH WEST CORNER,051,V20
90.730525,23.346842,V200232983,V20023,0128,POND,2983,EAST ON ROPAD,060,V20
90.730386,23.347481,V200232984,V20023,0130,POND,2984,NORTH EAST CORNER,063,V20
90.730581,23.347592,V200232985,V20023,0128,POND,2985,WEST SIDE,064,V20
90.730331,23.348176,V200232986,V20023,0131,POND,2986,NORTH SIDE,065,V20
90.730331,23.348176,V200232987,V20023,0129,POND,2987,WEST SIDE,066,V20
90.729970,23.348509,V200212988,V20021,0127,POND,2988,SOUTH SIDE,067,V20
90.730247,23.349009,V200242989,V20024,0134,POND,2989,WEST SIDE,068,V20
90.730386,23.349065,V200252990,V20025,0143,POND,2990,SOUTH SIDE,069,V20
90.730720,23.349481,V200262991,V20026,0147,POND,2991,WEST SIDE,072,V20
90.731220,23.350176,V200262992,V20026,0147,POND,2992,NORTH SIDE,073,V20
90.731997,23.350537,V200272993,V20027,0157,POND,2993,NORTH SIDE,075,V20
90.731942,23.348787,V200292994,V20029,0170,POND,2994,EAST SIDE,078,V20
90.731525,23.348065,V200292995,V20029,0173,POND,2995,SOUTH SIDE,081,V20
90.732636,23.348648,V200312996,V20031,0183,POND,2996,EAST SIDE,085,V20
90.732525,23.348370,V200312997,V20031,0183,POND,2997,NORTH SIDE,086,V20
90.732386,23.347870,V200302998,V20030,0181,POND,2998,SOUTH SIDE,089,V20
90.732275,23.347648,V200302999,V20030,0180,POND,2999,WEST SIDE,088,V20
90.731164,23.347065,V200583000,V20058,0178,POND,3000,NORTH SIDE,090,V20
90.733747,23.346148,V200333001,V20033,0203,POND,3001,NORTH SIDE,091,V20
90.733303,23.345815,V200343002,V20034,0207,POND,3002,EAST SIDE,093,V20
90.733608,23.345453,V200343003,V20034,0217,POND,3003,WEST SIDE,096,V20
90.734025,23.345453,V200343004,V20034,0214,POND,3004,SOUTH WEST CORNER,095,V20
90.732886,23.345509,V200343005,V20034,0217,POND,3005,EAST SIDE,097,V20
90.731608,23.344231,V200353006,V20035,0220,POND,3006,NORTH WEST CORNER,098,V20
90.731636,23.343703,V200363007,V20036,0223,POND,3007,EAST SIDE,100,V20
90.731803,23.343592,V200363008,V20036,0224,POND,3008,NORTH SIDE,099,V20
90.730636,23.343370,V200373009,V20037,0227,POND,3009,SOUTH SIDE,103,V20
90.730303,23.343231,V200373010,V20037,0228,POND,3010,NORTH SIDE,106,V20
90.730247,23.343565,V200563011,V20056,0233,POND,3011,EAST ON ROAD,107,V20
90.730470,23.344065,V200563012,V20056,0231,POND,3012,EAST ON ROAD,109,V20
90.730470,23.344065,V200373013,V20037,0227,POND,3013,30-35 METER WEST FRO,110,V20
90.729831,23.346259,V200383014,V20038,0236,POND,3014,NORTH ON  ROAD,114,V20
90.730775,23.346120,V200523015,V20052,0269,POND,3015,NORTH SIDE,115,V20
90.730664,23.345592,V200493016,V20049,0242,POND,3016,NORTH SIDE,117,V20
90.740886,23.358759,V210243115,V21024,0055,POND,3115,SOUTH SIDE,013,V21
90.740970,23.358453,V210193116,V21019,0053,POND,3116,NORTH SIDE,014,V21
90.741164,23.358288,V210203117,V21020,0056,POND,3117,NORTH WEST CORNER,016,V21
90.741803,23.358566,V210103118,V21010,0080,POND,3118,SOUTH SIDE,020,V21
90.741997,23.358177,V210093119,V21009,0070,POND,3119,NORTH ONROAD,021,V21
90.742525,23.358316,V210091518,V21009,0070,POND,1518,EAST SIDE,022,V21
90.742497,23.358121,V210093120,V21009,0072,POND,3120,EAST SIDE,023,V21
90.742803,23.358566,V210093121,V21009,0070,POND,3121,EAST ON ROAD,027,V21
90.742831,23.358760,V210103122,V21010,0080,POND,3122,EAST ON ROAD,028,V21
90.742581,23.359343,V210103123,V21010,0084,POND,3123,WEST SIDE,030,V21
90.742720,23.360066,V210103124,V21010,0086,POND,3124,EAST SIDE,032,V21
90.742247,23.360038,V210103125,V21010,0088,POND,3125,EAST SIDE,031,V21
90.742747,23.360204,V210103126,V21010,0087,POND,3126,WEST SIDE,033,V21
90.742747,23.360371,V210113127,V21011,0092,POND,3127,EAST SIDE,034,V21
90.742970,23.360677,V210113128,V21011,0094,POND,3128,SOUTH SIDE,036,V21
90.741442,23.361203,V210123129,V21012,0097,POND,3129,SOUTH SIDE,039,V21
90.741081,23.361342,V210123130,V21012,0099,POND,3130,SOUTH SIDE,042,V21
90.741303,23.360815,V210123131,V21012,0106,POND,3131,SOUTH SIDE,044,V21
90.738164,23.357203,V210013132,V21001,0001,POND,3132,NORTH SIDE,049,V21
90.739358,23.356537,V210023133,V21002,0014,POND,3133,EAST SIDE,053,V21
90.740220,23.356787,V210033134,V21003,0019,POND,3134,WEST SIDE,056,V21
90.740886,23.357260,V210053135,V21005,0022,POND,3135,NORTH SIDE,059,V21
90.741497,23.356843,V210153136,V21015,0028,POND,3136,WEST SIDE,060,V21
90.742108,23.356871,V210073137,V21007,0035,POND,3137,NORTH EAST CORNER,063,V21
90.739970,23.362565,V220023150,V22002,0007,POND,3150,WEST SIDE,001,V22
90.740942,23.362259,V220033151,V22003,0003,POND,3151,SOUTH SIDE,002,V22
90.741303,23.362037,V220053152,V22005,0030,POND,3152,WEST SIDE,004,V22
90.742220,23.361788,V220053153,V22005,0034,POND,3153,SOUTH SIDE,005,V22
90.741970,23.362370,V220053154,V22005,0033,POND,3154,EAST SIDE,007,V22
90.743192,23.361566,V220063155,V22006,0053,POND,3155,SOUTH SIDE,009,V22
90.743331,23.361538,V220063156,V22006,0048,POND,3156,EAST SIDE,010,V22
90.743386,23.361482,V220073157,V22007,0058,POND,3157,WEST SIDE,011,V22
90.743775,23.361871,V220073158,V22007,0062,POND,3158,SOUTH SIDE,012,V22
90.745470,23.362510,V220083159,V22008,0064,POND,3159,SOUTH SIDE,013,V22
90.746025,23.362954,V220173160,V22017,0056,POND,3160,WEST SIDE,015,V22
90.746942,23.362816,V220103161,V22010,0074,POND,3161,SOUTH SIDE,017,V22
90.747247,23.363927,V220113162,V22011,0076,POND,3162,SOUTH SIDE,020,V22
90.747608,23.363566,V220113163,V22011,0080,POND,3163,WEST SIDE,021,V22
90.746331,23.363732,V220093164,V22009,0067,POND,3164,SOUTH SIDE,026,V22
90.746608,23.364010,V220123165,V22012,0102,POND,3165,EAST SIDE,030,V22
90.746831,23.364177,V220123166,V22012,0100,POND,3166,WEST SIDE,031,V22
90.746581,23.364704,V220123167,V22012,0104,POND,3167,NORTH SIDE,033,V22
90.746858,23.364704,V220123168,V22012,0093,POND,3168,WEST SIDE,032,V22
90.747136,23.365454,V220143169,V22014,0121,POND,3169,NORTH SIDE,037,V22
90.746164,23.365038,V220143170,V22014,0119,POND,3170,NORTH SIDE,038,V22
90.745914,23.364954,V220153171,V22015,0128,POND,3171,SOUTH SIDE,040,V22
90.741664,23.363620,V220043172,V22004,0028,POND,3172,NORTH SIDE,045,V22
90.741192,23.364342,V220183173,V22018,0029,POND,3173,SOUTH SIDE,046,V22
90.741386,23.363592,V220033174,V22003,0024,POND,3174,NORTH SIDE,047,V22
90.739497,23.378148,V230043213,V23004,0020,POND,3213,SOUTH SIDE,081,V23
90.738358,23.380259,V230173214,V23017,0111,POND,3214,EAST SIDE,089,V23
90.738553,23.378815,V230073215,V23007,0034,POND,3215,NORTH SIDE,090,V23
90.738608,23.378759,V230063216,V23006,0030,POND,3216,SOUTH SIDE,091,V23
90.738664,23.378009,V230073217,V23007,0038,POND,3217,SOUTH SIDE,094,V23
90.738192,23.378231,V230083218,V23008,0042,POND,3218,EAST SIDE,096,V23
90.737942,23.378203,V230093219,V23009,0043,POND,3219,NORTH EAST CORNER,097,V23
90.737553,23.378037,V230103220,V23010,0052,POND,3220,EAST SIDE,098,V23
90.737220,23.377926,V230113221,V23011,0064,POND,3221,NORTH SIDE,099,V23
90.737414,23.377287,V230113222,V23011,0063,POND,3222,SOUTH SIDE,100,V23
90.736720,23.378231,V230113223,V23011,0067,POND,3223,SOUTH EAST CORNER,101,V23
90.736553,23.378120,V230113224,V23011,0067,POND,3224,EAST SIDE,102,V23
90.736747,23.377287,V230123225,V23012,0071,POND,3225,EAST SIDE,104,V23
90.736775,23.377065,V230133226,V23013,0073,POND,3226,NORTHWEST CORNER,105,V23
90.736275,23.377509,V230133227,V23013,0076,POND,3227,EAST SIDE,107,V23
90.735942,23.377370,V230143228,V23014,0086,POND,3228,EAST SIDE,108,V23
90.735775,23.377148,V230163229,V23016,0098,POND,3229,NORTH SIDE,110,V23
90.736192,23.376537,V230163230,V23016,0101,POND,3230,NORTH SIDE,112,V23
90.753806,23.385139,V240033514,V24003,0009,PONDS,3514,WEST  SIDE,001,V24
90.754917,23.385306,V240043515,V24004,0019,PONDS,3515,WEST SIDE,002,V24
90.753694,23.384194,V240843516,V24084,0018,PONDS,3516,WEST SIDE,005,V24
90.753528,23.383639,V240843517,V24084,0018,PONDS,3517,EAST SIDE,006,V24
90.754583,23.383972,V240063518,V24006,0029,PONDS,3518,WEST SIDE,008,V24
90.754833,23.383361,V240083519,V24008,0034,PONDS,3519,WEST SIDE,009,V24
90.754056,23.382500,V240113520,V24011,0041,PONDS,3520,SOUTH SIDE,012,V24
90.753833,23.381750,V240173523,V24017,0102,PONDS,3523,WEST  SIDE,019,V24
90.754806,23.381306,V240193524,V24019,0107,PONDS,3524,EAST SIDE,020,V24
90.754889,23.379417,V240213525,V24021,0113,PONDS,3525,EAST  SIDE,023,V24
90.754722,23.378778,V240213526,V24021,0123,PONDS,3526,SOUTH  SIDE,025,V24
90.754917,23.376111,V240573527,V24057,0143,PONDS,3527,EAST SIDE,026,V24
90.755000,23.376000,V240573528,V24057,0143,PONDS,3528,NORTH  SIDE,027,V24
90.754111,23.375500,V240553529,V24055,0137,PONDS,3529,SOUTH  SIDE,030,V24
90.755056,23.375111,V240583530,V24058,0153,PONDS,3530,SOUTH  SIDE,031,V24
90.754472,23.373639,V240603531,V24060,0170,PONDS,3531,NORTH  SIDE,033,V24
90.755861,23.375528,V240583532,V24058,0157,POND,3532,EAST  SIDE,034,V24
90.753389,23.379028,V240233533,V24023,0175,PONDS,3533,EAST  SIDE,044,V24
90.753472,23.377361,V240253534,V24025,0218,PONDS,3534,WEST  SIDE,045,V24
90.751694,23.376944,V240293535,V24029,0245,PONDS,3535,WEST  SIDE,048,V24
90.751139,23.376694,V240303536,V24030,0247,PONDS,3536,NORTH  SIDE,049,V24
90.750861,23.376889,V240303537,V24030,0247,PONDS,3537,SOUTH   SIDE,050,V24
90.749694,23.366861,V240863560,V24086,0589,PONDS,3560,NORTH  SIDE,107,V24
90.747028,23.368139,V240803561,V24080,0613,PONDS,3561,EAST  SIDE,110,V24
90.746111,23.367917,V240713562,V24071,0606,PONDS,3562,EAST  SIDE,111,V24
90.746500,23.368333,V240713563,V24071,0600,PONDS,3563,EAST  SIDE,113,V24
90.747861,23.371167,V240903564,V24090,0616,PONDS,3564,EAST  SIDE,114,V24
90.748556,23.376250,V240343538,V24034,0274,PONDS,3538,WEST SIDE,055,V24
90.748000,23.375833,V240353539,V24035,0280,PONDS,3539,EAST  SIDE,056,V24
90.747333,23.375306,V240363540,V24036,0304,PONDS,3540,WEST  SIDE,057,V24
90.745306,23.373028,V240403541,V24040,0341,PONDS,3541,WEST  SIDE,058,V24
90.745194,23.371417,V240913542,V24091,0617,PONDS,3542,NORTH  SIDE,061,V24
90.746639,23.374389,V240423543,V24042,0361,PONDS,3543,WEST  SIDE,064,V24
90.747278,23.374278,V240433544,V24043,0364,PONDS,3544,SOUTH SIDE,068,V24
90.748250,23.374167,V240873545,V24087,0382,PONDS,3545,SOUTH  SIDE,071,V24
90.749667,23.374306,V240483546,V24048,0420,PONDS,3546,EAST  SIDE,078,V24
90.750472,23.373750,V240493547,V24049,0435,PONDS,3547,SOUTH SIDE,080,V24
90.750861,23.373556,V240493548,V24049,0435,PONDS,3548,SOUTH SIDE,081,V24
90.751000,23.374361,V240503549,V24050,0447,PONDS,3549,SOUTH  SIDE,083,V24
90.752417,23.374028,V240523550,V24052,0468,PONDS,3550,WEST   SIDE,085,V24
90.753028,23.372750,V240543551,V24054,0480,PONDS,3551,EAST  SIDE,086,V24
90.754056,23.372528,V240613552,V24061,0483,PONDS,3552,NORTH  SIDE,087,V24
90.754028,23.371833,V240623553,V24062,0487,PONDS,3553,WEST  SIDE,088,V24
90.754694,23.371306,V240633554,V24063,0499,PONDS,3554,WEST  SIDE,092,V24
90.754000,23.369667,V240643555,V24064,0509,PONDS,3555,EAST  SIDE,093,V24
90.754056,23.379250,V240233456,V24023,0175,PONDS,3456,EAST  SIDE,094,V24
90.753889,23.368639,V240683557,V24068,0544,PONDS,3557,WEST  SIDE,102,V24
90.752083,23.367833,V240693558,V24069,0575,PONDS,3558,SOUTH SIDE,105,V24
90.750250,23.366667,V240703559,V24070,0583,PONDS,3559,EAST  SIDE,106,V24
90.748107,23.390092,V250172885,V25017,0134,POND,2885,WEST SIDE,295,V25
90.748024,23.389676,V250182886,V25018,0143,POND,2886,SOUTH WEST CORNER,296,V25
90.747802,23.389453,V250192887,V25019,0144,POND,2887,WEST SIDE,297,V25
90.747552,23.389509,V250192888,V25019,0148,POND,2888,EAST SIDE,298,V25
90.747635,23.389037,V250202889,V25020,0152,POND,2889,WEST SIDE,299,V25
90.747135,23.388815,V250202890,V25020,0156,POND,2890,EAST SIDE,300,V25
90.747080,23.388426,V250222891,V25022,0170,POND,2891,EAST SIDE,303,V25
90.747330,23.388342,V250222892,V25022,0172,POND,2892,WEST SIDE,304,V25
90.747413,23.388037,V250232893,V25023,0176,POND,2893,WEST SIDE,305,V25
90.747163,23.388120,V250232894,V25023,0174,POND,2894,EAST SIDE,306,V25
90.746996,23.387926,V250242895,V25024,0180,POND,2895,SOUTH-EAST CORNER,307,V25
90.747330,23.387787,V250242896,V25024,0180,POND,2896,NORTH SIDE,308,V25
90.747330,23.387815,V250242897,V25024,0178,POND,2897,SOUTH SIDE,309,V25
90.747246,23.387759,V250252898,V25025,0187,POND,2898,NORTH SIDE,310,V25
90.746524,23.387953,V250262899,V25026,0190,POND,2899,SOUTH SIDE,312,V25
90.745857,23.387176,V250392900,V25039,0199,POND,2900,SOUTH SIDE,314,V25
90.750330,23.389204,V250422901,V25042,0125,POND,2901,NORTH SIDE,319,V25
90.746219,23.386509,V250302902,V25030,0209,POND,2902,WEST SIDE,323,V25
90.745996,23.385898,V250322903,V25032,0215,POND,2903,SOUTH SIDE,326,V25
90.746024,23.385898,V250332904,V25033,0221,POND,2904,NORTH SIDE,327,V25
90.745441,23.386509,V250312905,V25031,0212,POND,2905,EAST SIDE,328,V25
90.745357,23.386203,V250332906,V25033,0218,POND,2906,EAST SIDE,329,V25
90.745552,23.385509,V250342907,V25034,0225,POND,2907,WEST SIDE,330,V25
90.744774,23.385815,V250512908,V25051,0227,POND,2908,SOUTH SIDE,332,V25
90.743524,23.386065,V250362909,V25036,0228,POND,2909,WEST SIDE,333,V25
90.743913,23.386398,V250372910,V25037,0232,POND,2910,NORTH SIDE,334,V25
90.743774,23.386787,V250372911,V25037,0237,POND,2911,WEST SIDE,335,V25
90.743830,23.387037,V250372912,V25037,0243,POND,2912,WEST SIDE,336,V25
90.743635,23.387120,V250372913,V25037,0249,POND,2913,EAST SIDE,337,V25
90.745385,23.385176,V250352914,V25035,0226,POND,2914,SOUTH SIDE,338,V25
90.745831,23.381731,V250452915,V25045,0129,POND,2915,EAST SIDE,341,V25
90.748108,23.381593,V250022916,V25002,0016,POND,2916,WEST SIDE,343,V25
90.748747,23.381816,V250032917,V25003,0031,POND,2917,NORTH EAST CORNER,348,V25
90.751024,23.387704,V250162918,V25016,0123,POND,2918,WEST SIDE,354,V25
90.750996,23.387316,V250152919,V25015,0118,POND,2919,WEST SIDE,355,V25
90.750802,23.387177,V250142920,V25014,0108,POND,2920,NORTH WEST CORNER,357,V25
90.750996,23.386816,V250122921,V25012,0100,POND,2921,NORTH SIDE,359,V25
90.751135,23.386454,V250102922,V25010,0090,POND,2922,NORTH SIDE,360,V25
90.750913,23.385954,V250102923,V25010,0089,POND,2923,SOUTH SIDE,362,V25
90.750913,23.385927,V250092924,V25009,0085,POND,2924,NORTH SIDE,363,V25
90.749525,23.383316,V250072925,V25007,0068,POND,2925,NORTH WEST CORNER,367,V25
90.762025,23.367232,V260314522,V26031,0240,POND,4522,EAST SIDE,002,V26
90.762414,23.367066,V260314523,V26031,0237,POND,4523,NORTH ON ROAD,007,V26
90.762081,23.367566,V260314524,V26031,0239,POND,4524,SOUTH WEST CORNER,001,V26
90.762664,23.367343,V260314525,V26031,0237,POND,4525,EAST SIDE,009,V26
90.762497,23.367871,V260324526,V26032,0234,POND,4526,WEST SIDE,010,V26
90.762775,23.367343,V260294527,V26029,0209,POND,4527,SOUTH SIDE,011,V26
90.763220,23.368288,V260304528,V26030,0211,POND,4528,SOUTH WEST CORNER,013,V26
90.764858,23.367399,V261084529,V26108,0232,POND,4529,SOUTH SIDE,016,V26
90.766386,23.369149,V260334530,V26033,0221,POND,4530,NORTH SIDE,020,V26
90.766247,23.369121,V260334531,V26033,0221,POND,4531,EAST SIDE,021,V26
90.766858,23.370010,V260344532,V26034,0215,POND,4532,SOUTH SIDE,025,V26
90.766525,23.369982,V261014533,V26101,0314,POND,4533,SOUTH SIDE,026,V26
90.766192,23.370288,V260844534,V26084,0313,POND,4534,EAST SIDE,027,V26
90.766081,23.370816,V260394535,V26039,0305,POND,4535,WEST SIDE,029,V26
90.765664,23.371871,V260944536,V26094,0330,POND,4536,EAST SIDE,031,V26
90.767692,23.371593,V260394537,V26039,0300,POND,4537,NORTH SIDE,034,V26
90.768747,23.371454,V261194538,V26119,0575,POND,4538,NORTH SIDE,036,V26
90.768414,23.371649,V260364539,V26036,0266,POND,4539,WEST SIDE,037,V26
90.768803,23.371454,V260364540,V26036,0267,POND,4540,SOUTH SIDE,038,V26
90.770192,23.371621,V261004541,V26100,0259,POND,4541,EAST SIDE,040,V26
90.772192,23.371010,V260714542,V26071,0242,POND,4542,WEST SIDE,050,V26
90.772303,23.371260,V260714543,V26071,0242,POND,4543,WEST SIDE,051,V26
90.772497,23.371482,V260724544,V26072,0247,POND,4544,SOUTH SIDE,052,V26
90.767942,23.370593,V260824545,V26082,0279,POND,4545,SOUTH SIDE,072,V26
90.768081,23.370538,V260014546,V26001,0002,POND,4546,WEST SIDE,073,V26
90.768331,23.369343,V260034547,V26003,0008,POND,4547,SOUTH SIDE,079,V26
90.767831,23.368593,V260054548,V26005,0039,POND.,4548,SOUTH SIDE,085,V26
90.767720,23.368204,V260054549,V26005,0038,POND,4549,NORTH SIDE,086,V26
90.768136,23.368038,V260054550,V26005,0038,POND,4550,NORTH WEST CORNER,087,V26
90.768247,23.368593,V260054551,V26005,0039,POND,4551,NORTH SIDE,088,V26
90.768886,23.369204,V260064552,V26006,0037,POND,4552,NORTH WEST CORNER,090,V26
90.768914,23.368177,V261074553,V26107,0029,POND,4553,WEST SIDE,091,V26
90.769636,23.367066,V260094554,V26009,0021,POND,4554,NORTH EAST CORNER,094,V26
90.769608,23.366871,V260094555,V26009,0024,POND,4555,WEST SIDE,096,V26
90.769525,23.363704,V260101967,V26010,0043,POND,1967,EAST ON ROAD,098,V26
90.769581,23.363288,V260104556,V26010,0043,POND,4556,EAST ON ROAD,099,V26
90.768831,23.363288,V260104557,V26010,0044,POND,4557,WEST SIDE,100,V26
90.769025,23.362593,V260114558,V26011,0051,POND,4558,EAST SIDE,101,V26
90.769164,23.361871,V260124559,V26012,0056,POND,4559,SOUTH SIDE,105,V26
90.767525,23.366093,V260244560,V26024,0162,POND,4560,EAST SIDE,107,V26
90.766831,23.366732,V260244561,V26024,0166,POND,4561,WEST SIDE,108,V26
90.768803,23.360149,V260144562,V26014,0077,POND,4562,NORTH SIDE,111,V26
90.767664,23.360343,V260794563,V26079,0086,POND,4563,WEST SIDE,112,V26
90.767775,23.360704,V260164564,V26016,0088,POND,4564,SOUTH EAST CORNER,114,V26
90.767358,23.360704,V261064565,V26106,0092,POND,4565,SOUTH-EAST CORNER,115,V26
90.766720,23.361538,V260174566,V26017,0099,POND,4566,SOUTH SIDE,116,V26
90.765636,23.362482,V260184567,V26018,0123,POND,4567,EAST ON ROAD,118,V26
90.766470,23.362649,V260184568,V26018,0120,POND,4568,NORTH SIDE,119,V26
90.766692,23.362899,V260184569,V26018,0117,POND,4569,WEST SIDE,122,V26
90.766275,23.363038,V260194570,V26019,0140,POND,4570,SOUTH SIDE,125,V26
90.765442,23.363149,V260204571,V26020,0154,POND,4571,NORTH SIDE,128,V26
90.764747,23.363454,V260204572,V26020,0149,POND,4572,SOUTH WEST CORNER,131,V26
90.764386,23.363843,V260214573,V26021,0156,POND,4573,SOUTH SIDE,132,V26
90.765358,23.363816,V260204574,V26020,0153,POND,4574,WEST SIDE,134,V26
90.766108,23.365538,V260234575,V26023,0179,POND,4575,WEST ON ROAD,135,V26
90.765803,23.364788,V260234576,V26023,0177,POND,4576,SOUTH SIDE,137,V26
90.765775,23.364677,V260234577,V26023,0177,POND,4577,NORTH SIDE,138,V26
90.764414,23.364899,V260224578,V26022,0168,POND,4578,EAST SIDE,140,V26
90.764470,23.365204,V260224579,V26022,0167,POND,4579,SOUTH SIDE,141,V26
90.764692,23.365010,V260224580,V26022,0167,POND,4580,SOUTH SIDE,142,V26
90.765247,23.365399,V260234581,V26023,0173,POND,4581,SOUTH WEST CORNER,143,V26
90.765553,23.365232,V260234582,V26023,0179,POND,4582,SOUTH SIDE,144,V26
